,Search String,Title,Media,Link,Date,Search Engine
327,Google and Lawsuits,Delhi High Court Asks Google To Suspend Links By Imposters For Starbucks Franchise,NDTV,https://www.ndtv.com/india-news/delhi-hc-asks-google-to-suspend-links-by-imposters-for-starbucks-franchise-4924029,2024-01-27 12:57:38.343662,Yahoo
328,Google and Lawsuits,Google will soon tell Chrome users that incognito mode is ‘useless' - Times of India,The Times of India,https://timesofindia.indiatimes.com/gadgets-news/google-chromes-incognito-mode-useless-for-data-privacy/articleshow_new/107048769.cms,2023-11-29 12:57:38.343662,Yahoo
329,Google and Lawsuits,"AI race propels Microsoft, Meta, and Google to new highs. Here's why",Livemint,https://www.livemint.com/companies/news/ai-race-propels-silicon-valley-tech-firms-microsoft-meta-and-google-to-new-highs-heres-why-11706157543757.html,2022-01-29 12:57:38.343662,Yahoo
330,Google and Lawsuits,Fortnite To Be Unbanned For iPhone Users In These Countries: What You Need To Know - News18,News18,https://www.news18.com/tech/fortnite-to-be-unbanned-for-iphone-users-in-these-countries-what-you-need-to-know-8757164.html,2024-01-29 12:53:38.343662,Yahoo
331,Google and Lawsuits,OPPO signs cross-licence agreement with Nokia to resolve patent dispute,Business Standard India,https://www.business-standard.com/technology/tech-news/oppo-signs-cross-licence-agreement-with-nokia-to-resolve-patent-dispute-124012500253_1.html,2024-01-29 08:57:38.343662,Yahoo
332,Google and Lawsuits,San Francisco Sues California for Letting Waymo Expand After Robotaxi Hell,THE DRIVE,https://www.thedrive.com/news/san-francisco-sues-california-for-letting-waymo-expand-after-robotaxi-hell,2024-01-25 12:57:38.343662,Yahoo
333,Google and Lawsuits,Prompt Security emerges from stealth with $5 Mn seed funding - ETCIO SEA,The Economic Times,https://ciosea.economictimes.indiatimes.com/news/security/prompt-security-emerges-from-stealth-with-5-mn-seed-funding/107128495,2023-09-29 12:57:38.343662,Yahoo
334,Google and Lawsuits,Google settles AI-related chip patent lawsuit that sought $1.67 billion,The Economic Times,https://economictimes.indiatimes.com/tech/technology/google-settles-ai-related-chip-patent-lawsuit-that-sought-1-67-billion/articleshow/107132109.cms,2020-01-29 12:57:38.343662,Yahoo
335,Google and Lawsuits,"Explained: Why are Apple, Amazon, Google and Meta facing antitrust lawsuits and huge fines?",The Economic Times,https://economictimes.indiatimes.com/tech/technology/explained-why-are-apple-amazon-google-and-meta-facing-antitrust-lawsuits-and-huge-fines/articleshow/107102982.cms,2024-01-29 12:54:38.343662,Yahoo
336,Google and Lawsuits,Google settles AI-chip IP infringement case that sought $1.6 bn damages for undisclosed amount,Firstpost,https://www.firstpost.com/tech/google-settles-ai-chip-ip-infringement-case-that-sought-1-6-bn-damages-for-undisclosed-amount-13653312.html,2024-01-29 09:57:38.343662,Yahoo
337,Google and Lawsuits,Delhi High Court Asks Google To Suspend Links By Imposters For Starbucks Franchise,NDTV,https://www.ndtv.com/india-news/delhi-hc-asks-google-to-suspend-links-by-imposters-for-starbucks-franchise-4924029,2024-01-26 12:57:38.343662,Yahoo
338,Google and Lawsuits,Google will soon tell Chrome users that incognito mode is ‘useless' - Times of India,The Times of India,https://timesofindia.indiatimes.com/gadgets-news/google-chromes-incognito-mode-useless-for-data-privacy/articleshow_new/107048769.cms,2023-10-29 12:57:38.343662,Yahoo
339,Google and Lawsuits,"AI race propels Microsoft, Meta, and Google to new highs. Here's why",Livemint,https://www.livemint.com/companies/news/ai-race-propels-silicon-valley-tech-firms-microsoft-meta-and-google-to-new-highs-heres-why-11706157543757.html,2021-01-29 12:57:38.343662,Yahoo
340,Google and Lawsuits,Fortnite To Be Unbanned For iPhone Users In These Countries: What You Need To Know - News18,News18,https://www.news18.com/tech/fortnite-to-be-unbanned-for-iphone-users-in-these-countries-what-you-need-to-know-8757164.html,2024-01-29 12:52:38.343662,Yahoo
341,Google and Lawsuits,OPPO signs cross-licence agreement with Nokia to resolve patent dispute,Business Standard India,https://www.business-standard.com/technology/tech-news/oppo-signs-cross-licence-agreement-with-nokia-to-resolve-patent-dispute-124012500253_1.html,2024-01-29 07:57:38.343662,Yahoo
342,Google and Lawsuits,San Francisco Sues California for Letting Waymo Expand After Robotaxi Hell,THE DRIVE,https://www.thedrive.com/news/san-francisco-sues-california-for-letting-waymo-expand-after-robotaxi-hell,2024-01-24 12:57:38.343662,Yahoo
343,Google and Lawsuits,Prompt Security emerges from stealth with $5 Mn seed funding - ETCIO SEA,The Economic Times,https://ciosea.economictimes.indiatimes.com/news/security/prompt-security-emerges-from-stealth-with-5-mn-seed-funding/107128495,2023-08-29 12:57:38.343662,Yahoo
344,Google and Lawsuits,Google settles AI-related chip patent lawsuit that sought $1.67 billion,The Economic Times,https://economictimes.indiatimes.com/tech/technology/google-settles-ai-related-chip-patent-lawsuit-that-sought-1-67-billion/articleshow/107132109.cms,2019-01-29 12:57:38.343662,Yahoo
345,Google and Lawsuits,"Explained: Why are Apple, Amazon, Google and Meta facing antitrust lawsuits and huge fines?",The Economic Times,https://economictimes.indiatimes.com/tech/technology/explained-why-are-apple-amazon-google-and-meta-facing-antitrust-lawsuits-and-huge-fines/articleshow/107102982.cms,2024-01-29 12:54:38.343662,Yahoo
346,Google and Lawsuits,Google settles AI-chip IP infringement case that sought $1.6 bn damages for undisclosed amount,Firstpost,https://www.firstpost.com/tech/google-settles-ai-chip-ip-infringement-case-that-sought-1-6-bn-damages-for-undisclosed-amount-13653312.html,2024-01-29 09:57:38.343662,Yahoo
347,Google and Lawsuits,Delhi High Court Asks Google To Suspend Links By Imposters For Starbucks Franchise,NDTV,https://www.ndtv.com/india-news/delhi-hc-asks-google-to-suspend-links-by-imposters-for-starbucks-franchise-4924029,2024-01-26 12:57:38.343662,Yahoo
348,Google and Lawsuits,Google will soon tell Chrome users that incognito mode is ‘useless' - Times of India,The Times of India,https://timesofindia.indiatimes.com/gadgets-news/google-chromes-incognito-mode-useless-for-data-privacy/articleshow_new/107048769.cms,2023-10-29 12:57:38.343662,Yahoo
349,Google and Lawsuits,"AI race propels Microsoft, Meta, and Google to new highs. Here's why",Livemint,https://www.livemint.com/companies/news/ai-race-propels-silicon-valley-tech-firms-microsoft-meta-and-google-to-new-highs-heres-why-11706157543757.html,2021-01-29 12:57:38.343662,Yahoo
350,Google and Lawsuits,Fortnite To Be Unbanned For iPhone Users In These Countries: What You Need To Know - News18,News18,https://www.news18.com/tech/fortnite-to-be-unbanned-for-iphone-users-in-these-countries-what-you-need-to-know-8757164.html,2024-01-29 12:51:38.343662,Yahoo
351,Google and Lawsuits,OPPO signs cross-licence agreement with Nokia to resolve patent dispute,Business Standard India,https://www.business-standard.com/technology/tech-news/oppo-signs-cross-licence-agreement-with-nokia-to-resolve-patent-dispute-124012500253_1.html,2024-01-29 06:57:38.343662,Yahoo
352,Google and Lawsuits,San Francisco Sues California for Letting Waymo Expand After Robotaxi Hell,THE DRIVE,https://www.thedrive.com/news/san-francisco-sues-california-for-letting-waymo-expand-after-robotaxi-hell,2024-01-23 12:57:38.343662,Yahoo
353,Google and Lawsuits,Prompt Security emerges from stealth with $5 Mn seed funding - ETCIO SEA,The Economic Times,https://ciosea.economictimes.indiatimes.com/news/security/prompt-security-emerges-from-stealth-with-5-mn-seed-funding/107128495,2023-07-29 12:57:38.343662,Yahoo
354,Google and Lawsuits,Google settles AI-related chip patent lawsuit that sought $1.67 billion,The Economic Times,https://economictimes.indiatimes.com/tech/technology/google-settles-ai-related-chip-patent-lawsuit-that-sought-1-67-billion/articleshow/107132109.cms,2018-01-29 12:57:38.343662,Yahoo
355,Google and Lawsuits,"Explained: Why are Apple, Amazon, Google and Meta facing antitrust lawsuits and huge fines?",The Economic Times,https://economictimes.indiatimes.com/tech/technology/explained-why-are-apple-amazon-google-and-meta-facing-antitrust-lawsuits-and-huge-fines/articleshow/107102982.cms,2024-01-29 12:56:38.343662,Yahoo
356,Google and Lawsuits,Google settles AI-chip IP infringement case that sought $1.6 bn damages for undisclosed amount,Firstpost,https://www.firstpost.com/tech/google-settles-ai-chip-ip-infringement-case-that-sought-1-6-bn-damages-for-undisclosed-amount-13653312.html,2024-01-29 11:57:38.343662,Yahoo
357,Google and Lawsuits,Delhi High Court Asks Google To Suspend Links By Imposters For Starbucks Franchise,NDTV,https://www.ndtv.com/india-news/delhi-hc-asks-google-to-suspend-links-by-imposters-for-starbucks-franchise-4924029,2024-01-28 12:57:38.343662,Yahoo
358,Google and Lawsuits,Google will soon tell Chrome users that incognito mode is ‘useless' - Times of India,The Times of India,https://timesofindia.indiatimes.com/gadgets-news/google-chromes-incognito-mode-useless-for-data-privacy/articleshow_new/107048769.cms,2023-12-29 12:57:38.343662,Yahoo
359,Google and Lawsuits,"AI race propels Microsoft, Meta, and Google to new highs. Here's why",Livemint,https://www.livemint.com/companies/news/ai-race-propels-silicon-valley-tech-firms-microsoft-meta-and-google-to-new-highs-heres-why-11706157543757.html,2023-01-29 12:57:38.343662,Yahoo
360,Google and Lawsuits,Fortnite To Be Unbanned For iPhone Users In These Countries: What You Need To Know - News18,News18,https://www.news18.com/tech/fortnite-to-be-unbanned-for-iphone-users-in-these-countries-what-you-need-to-know-8757164.html,2024-01-29 12:53:38.343662,Yahoo
361,Google and Lawsuits,OPPO signs cross-licence agreement with Nokia to resolve patent dispute,Business Standard India,https://www.business-standard.com/technology/tech-news/oppo-signs-cross-licence-agreement-with-nokia-to-resolve-patent-dispute-124012500253_1.html,2024-01-29 08:57:38.343662,Yahoo
362,Google and Lawsuits,San Francisco Sues California for Letting Waymo Expand After Robotaxi Hell,THE DRIVE,https://www.thedrive.com/news/san-francisco-sues-california-for-letting-waymo-expand-after-robotaxi-hell,2024-01-25 12:57:38.343662,Yahoo
363,Google and Lawsuits,Prompt Security emerges from stealth with $5 Mn seed funding - ETCIO SEA,The Economic Times,https://ciosea.economictimes.indiatimes.com/news/security/prompt-security-emerges-from-stealth-with-5-mn-seed-funding/107128495,2023-09-29 12:57:38.343662,Yahoo
364,Google and Lawsuits,Google settles AI-related chip patent lawsuit that sought $1.67 billion,The Economic Times,https://economictimes.indiatimes.com/tech/technology/google-settles-ai-related-chip-patent-lawsuit-that-sought-1-67-billion/articleshow/107132109.cms,2020-01-29 12:57:38.343662,Yahoo
365,Google and Lawsuits,"Explained: Why are Apple, Amazon, Google and Meta facing antitrust lawsuits and huge fines?",The Economic Times,https://economictimes.indiatimes.com/tech/technology/explained-why-are-apple-amazon-google-and-meta-facing-antitrust-lawsuits-and-huge-fines/articleshow/107102982.cms,2024-01-29 12:53:38.343662,Yahoo
366,Google and Lawsuits,Google settles AI-chip IP infringement case that sought $1.6 bn damages for undisclosed amount,Firstpost,https://www.firstpost.com/tech/google-settles-ai-chip-ip-infringement-case-that-sought-1-6-bn-damages-for-undisclosed-amount-13653312.html,2024-01-29 08:57:38.343662,Yahoo
367,Google and Lawsuits,Delhi High Court Asks Google To Suspend Links By Imposters For Starbucks Franchise,NDTV,https://www.ndtv.com/india-news/delhi-hc-asks-google-to-suspend-links-by-imposters-for-starbucks-franchise-4924029,2024-01-25 12:57:38.343662,Yahoo
368,Google and Lawsuits,Google will soon tell Chrome users that incognito mode is ‘useless' - Times of India,The Times of India,https://timesofindia.indiatimes.com/gadgets-news/google-chromes-incognito-mode-useless-for-data-privacy/articleshow_new/107048769.cms,2023-09-29 12:57:38.343662,Yahoo
369,Google and Lawsuits,"AI race propels Microsoft, Meta, and Google to new highs. Here's why",Livemint,https://www.livemint.com/companies/news/ai-race-propels-silicon-valley-tech-firms-microsoft-meta-and-google-to-new-highs-heres-why-11706157543757.html,2020-01-29 12:57:38.343662,Yahoo
370,Google and Lawsuits,Fortnite To Be Unbanned For iPhone Users In These Countries: What You Need To Know - News18,News18,https://www.news18.com/tech/fortnite-to-be-unbanned-for-iphone-users-in-these-countries-what-you-need-to-know-8757164.html,2024-01-29 12:54:38.343662,Yahoo
371,Google and Lawsuits,OPPO signs cross-licence agreement with Nokia to resolve patent dispute,Business Standard India,https://www.business-standard.com/technology/tech-news/oppo-signs-cross-licence-agreement-with-nokia-to-resolve-patent-dispute-124012500253_1.html,2024-01-29 09:57:38.343662,Yahoo
372,Google and Lawsuits,San Francisco Sues California for Letting Waymo Expand After Robotaxi Hell,THE DRIVE,https://www.thedrive.com/news/san-francisco-sues-california-for-letting-waymo-expand-after-robotaxi-hell,2024-01-26 12:57:38.343662,Yahoo
373,Google and Lawsuits,Prompt Security emerges from stealth with $5 Mn seed funding - ETCIO SEA,The Economic Times,https://ciosea.economictimes.indiatimes.com/news/security/prompt-security-emerges-from-stealth-with-5-mn-seed-funding/107128495,2023-10-29 12:57:38.343662,Yahoo
374,Google and Lawsuits,Google settles AI-related chip patent lawsuit that sought $1.67 billion,The Economic Times,https://economictimes.indiatimes.com/tech/technology/google-settles-ai-related-chip-patent-lawsuit-that-sought-1-67-billion/articleshow/107132109.cms,2021-01-29 12:57:38.343662,Yahoo
